Date,Andorra,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,United Kingdom
6/12/20,853,17064,59819,3191,2249,980,9938,12099,1970,7073,191679,187226,3108,4053,1807,25250,236305,1096,82,1751,4055,645,99,324,48461,3701,8620,28577,36180,21404,12175,1542,1490,243209,50367,31063,269710
6/13/20,853,17078,59918,3266,2251,980,9991,12139,1973,7087,192043,187267,3112,4064,1808,25295,236651,1097,82,1758,4063,646,99,324,48640,3895,8628,29017,36463,21679,12251,1545,1492,243605,51409,31094,270597
6/14/20,853,17109,60029,3290,2252,983,10024,12193,1973,7104,192317,187518,3121,4069,1810,25303,236989,1097,82,1763,4070,649,99,325,48783,4057,8631,29392,36690,21999,12310,1548,1495,243928,51827,31117,271404
6/15/20,853,17135,60100,3341,2254,985,10064,12217,1974,7108,192369,187682,3134,4076,1811,25321,237290,1097,82,1768,4072,650,99,326,48948,4157,8647,29788,37036,22165,12367,1552,1496,244109,52511,31131,272430
6/16/20,854,17189,60155,3453,2255,985,10111,12250,1975,7112,192915,188252,3148,4077,1812,25334,237500,1098,82,1771,4075,656,99,326,49087,4299,8660,30195,37336,22415,12426,1552,1499,244328,53729,31154,273507
6/17/20,854,17203,60244,3542,2258,985,10162,12294,1977,7117,193256,188604,3203,4078,1812,25341,237828,1104,82,1773,4085,662,99,333,49204,4482,8692,30701,37672,22760,12522,1561,1503,244683,55186,31187,274504
6/18/20,855,17223,60348,3674,2269,985,10280,12344,1977,7119,193576,189817,3227,4079,1814,25355,238159,1108,82,1779,4091,663,99,337,49319,4664,8708,31015,38089,23080,12616,1562,1511,245268,56682,31200,275524
6/19/20,855,17271,60476,3755,2280,985,10406,12391,1979,7133,194121,190299,3237,4081,1815,25368,238011,1110,82,1787,4099,663,99,355,49426,4820,8726,31316,38464,23400,12709,1576,1513,245575,57895,31235,276504
6/20/20,855,17323,60550,3872,2299,985,10448,12391,1981,7142,194535,190670,3256,4086,1815,25374,238275,1111,82,1790,4105,664,99,359,49502,5005,8742,31620,38841,23730,12803,1586,1519,245938,58597,31243,277170
6/21/20,855,17341,60550,3905,2317,986,10498,12391,1981,7143,194599,191272,3266,4094,1815,25379,238499,1111,82,1793,4120,665,100,362,49593,5106,8745,31931,39133,24045,12894,1587,1520,246272,58918,31292,277792
6/22/20,855,17380,60550,3984,2336,988,10523,12527,1981,7144,194693,191768,3287,4102,1815,25383,238720,1111,82,1796,4121,665,101,367,49658,5196,8751,32227,39392,24291,12990,1588,1521,246504,59718,31310,278684
6/23/20,855,17408,60810,4114,2366,990,10650,12561,1982,7155,195256,192480,3302,4107,1815,25391,238833,1111,82,1798,4133,665,101,378,49722,5311,8772,32527,39737,24505,13092,1589,1534,246752,61030,31332,279566
6/24/20,855,17449,60898,4242,2388,991,10777,12615,1983,7167,195256,192871,3310,4114,1817,25396,239410,1111,82,1799,4140,665,102,389,49804,5445,8788,32821,40104,24826,13235,1607,1541,247086,62728,31376,280340
6/25/20,855,17477,61007,4408,2483,992,10870,12636,1984,7172,195256,193371,3321,4123,1818,25405,239706,1111,82,1801,4151,668,102,414,49914,5595,8788,33119,40415,25286,13372,1630,1547,247486,64009,31428,281037
6/26/20,855,17522,61106,4513,2539,992,11038,12675,1986,7191,196267,194036,3343,4127,1820,25414,239961,1112,82,1803,4173,670,102,439,50005,5758,8832,33395,40866,25697,13565,1643,1558,247905,65212,31486,281675
6/27/20,855,17580,61209,4625,2624,994,11298,12675,1986,7198,196521,194458,3366,4138,1820,25437,240136,1115,82,1808,4217,670,103,469,50074,5906,8846,33714,41189,26022,13792,1657,1572,248469,65972,31555,282308
6/28/20,855,17654,61295,4691,2691,994,11603,12675,1987,7198,196111,194693,3376,4142,1821,25439,240310,1116,82,1810,4242,670,103,481,50147,6080,8855,33907,41646,26313,14046,1664,1581,248770,66392,31617,282703
6/29/20,855,17723,61361,4831,2725,996,11805,12751,1987,7209,196390,195042,3390,4145,1822,25462,240436,1117,82,1811,4256,670,103,501,50223,6209,8862,34154,41912,26582,14288,1665,1585,248970,67119,31652,283307
6/30/20,855,17766,61427,4989,2777,998,11954,12768,1989,7214,196554,195418,3409,4155,1824,25473,240578,1118,82,1812,4299,670,103,548,50273,6334,8879,34393,42141,26970,14564,1667,1600,249271,67924,31714,283710
7/1/20,855,17873,61509,5154,2831,999,12046,12794,1989,7236,197238,195893,3432,4157,1825,25477,240760,1121,82,1813,4345,671,103,576,50335,6454,8896,34775,42454,27296,14836,1687,1613,249659,68608,31851,283770
7/2/20,855,17941,61598,5315,2912,999,12178,12815,1990,7241,197591,196370,3458,4166,1830,25489,240961,1122,83,1820,4395,671,106,616,50412,6625,8902,35146,42782,27746,15195,1700,1634,250103,69297,31967,283774
7/3/20,855,18050,61727,5497,3008,999,12319,12832,1991,7242,197994,196780,3486,4172,1830,25498,241184,1122,83,1823,4447,672,106,663,50487,6787,8921,35405,43156,28166,15504,1720,1650,250545,69996,32101,284276
7/4/20,855,18165,61838,5677,3094,1002,12440,12832,1993,7248,197994,197198,3511,4174,1830,25509,241419,1123,83,1826,4476,672,106,720,50548,6932,8926,35719,43569,28582,15829,1749,1679,250545,70366,32198,284900
7/5/20,855,18280,62016,5740,3151,1003,12515,12832,1993,7253,197994,197523,3519,4183,1830,25527,241611,1124,83,1831,4522,672,108,781,50621,7046,8930,35950,43897,28973,16131,1764,1700,250545,70681,32268,285416
7/6/20,855,18365,62058,5914,3220,1004,12566,12878,1994,7257,198850,198064,3562,4189,1832,25531,241819,1127,84,1836,4542,672,108,841,50657,7124,8936,36155,44129,29223,16420,1765,1716,251789,70932,32315,285768
7/7/20,855,18421,62058,6102,3272,1005,12685,12888,1995,7262,199170,198343,3589,4205,1833,25538,241956,1134,84,1839,4603,673,108,907,50694,7244,8947,36412,44416,29620,16719,1767,1739,252130,71210,32369,286349
7/8/20,855,18513,62123,6342,3325,1008,12814,12900,2003,7265,199699,198699,3622,4210,1833,25542,242149,1141,84,1849,4650,673,108,960,50746,7406,8950,36689,44859,30175,17076,1798,1763,252513,71747,32498,286979
7/9/20,855,18615,62210,6672,3416,1010,12919,12916,2011,7273,200027,199001,3672,4220,1833,25565,242363,1154,84,1852,4719,674,108,1019,50798,7572,8965,36951,45277,30789,17342,1851,1776,253056,72082,32586,287621
7/10/20,855,18709,62357,6964,3532,1013,13001,12946,2013,7279,200569,199332,3732,4223,1833,25589,242639,1165,84,1856,4777,674,108,1019,50840,7777,8974,37216,45679,31381,17728,1870,1793,253908,72459,32690,288133
7/11/20,855,18783,62469,7175,3672,1014,13115,12946,2014,7291,200569,199709,3772,4229,1833,25611,242827,1173,84,1860,4842,674,109,1164,50921,7975,8977,37521,46221,32079,18073,1893,1827,253908,72773,32817,288953
7/12/20,855,18897,62707,7252,3722,1021,13174,12946,2014,7294,200569,199919,3803,4234,1833,25628,243061,1173,84,1864,4925,674,109,1221,51022,8111,8981,37891,46512,32535,18360,1901,1841,253908,72879,32883,289603
7/13/20,858,18948,62707,7411,3775,1022,13238,13037,2014,7295,201755,200180,3826,4247,1833,25638,243230,1174,84,1869,4956,674,109,1287,51093,8197,8984,38190,46818,32948,18639,1902,1849,255953,73049,32946,290133
7/14/20,861,19021,62781,7645,3827,1023,13341,13061,2015,7301,201755,200456,3883,4258,1835,25670,243344,1174,84,1870,5056,674,109,1287,51146,8332,9001,38457,47051,33585,18983,1908,1859,256619,73364,33016,291373
7/15/20,862,19154,62872,7877,3953,1025,13475,13092,2016,7296,202383,200890,3910,4263,1835,25683,243506,1178,84,1891,5122,674,109,1287,51252,8530,9011,38721,47426,34226,19334,1927,1878,257494,73663,33148,291911
7/16/20,877,19270,63238,8144,4039,1031,13612,13124,2016,7293,202819,201450,3939,4279,1836,25698,243736,1179,84,1897,5285,674,109,1287,51351,8623,9015,39054,47765,35003,19717,1951,1897,258855,73936,33290,292552
7/17/20,880,19439,63499,8442,4137,1033,13742,13173,2020,7301,203516,202045,3964,4293,1836,25730,243967,1185,85,1903,5409,674,109,1965,51454,8786,9025,39407,48077,35802,20109,1965,1916,260255,74235,33382,293239
7/18/20,880,19573,63706,8638,4253,1037,13855,13173,2021,7318,203516,202426,3983,4315,1838,25750,244216,1189,86,1910,5483,675,109,2072,51581,9026,9028,39746,48390,36691,20498,1976,1940,260255,74435,33492,294066
7/19/20,880,19655,63706,8733,4345,1038,13945,13173,2021,7335,203516,202735,4007,4333,1839,25760,244434,1192,86,1928,5605,677,109,2188,51725,9153,9028,40104,48636,37458,20894,1979,1946,260255,74545,33591,294792
7/20/20,884,19743,64094,8929,4370,1038,14098,13262,2021,7340,205308,203325,4012,4339,1839,25766,244624,1192,86,1942,5639,677,109,2188,51910,9249,9034,40383,48771,38139,21253,1980,1953,264836,74676,33634,295372
7/21/20,884,19827,64258,9254,4422,1040,14324,13302,2022,7351,205773,203717,4048,4347,1839,25802,244752,1193,86,1944,5725,677,111,2381,52073,9412,9053,40782,48898,39133,21605,2021,1977,266194,74902,33742,295817
7/22/20,889,19929,64627,9584,4530,1040,14570,13350,2025,7362,206641,204276,4077,4366,1840,25819,245032,1197,86,1946,5854,679,112,2472,52241,9547,9059,41162,49150,40163,22031,2058,2006,267551,75199,33883,296377
7/23/20,889,20099,64847,9853,4634,1045,14800,13390,2027,7372,207650,204881,4110,4380,1841,25826,245338,1203,86,1956,5952,680,114,2569,52404,9669,9085,41580,49379,41275,22443,2089,2033,270166,75419,34000,297146
7/24/20,897,20214,65199,10123,4715,1047,15081,13438,2028,7380,208553,205623,4135,4398,1843,25845,245590,1205,86,1982,6056,686,116,2665,52595,9797,9092,42038,49692,42394,22852,2118,2052,272421,75681,34154,297914
7/25/20,897,20338,65727,10312,4792,1053,15212,13438,2033,7388,208553,206278,4166,4424,1843,25869,245864,1206,86,1996,6189,686,116,2747,52732,9934,9111,42622,49955,43678,22852,2141,2066,272421,75819,34302,298681
7/26/20,897,20472,66026,10427,4857,1057,15324,13438,2034,7393,208553,206667,4193,4435,1847,25881,246118,1219,86,2003,6272,700,116,2799,53005,10086,9117,43065,50164,44798,23730,2179,2082,272421,75861,34412,299426
7/27/20,907,20558,66428,10621,4881,1060,15516,13547,2034,7398,210821,207112,4227,4448,1854,25892,246286,1219,86,2014,6321,701,116,2893,53151,10213,9132,43402,50299,45902,24141,2181,2087,278782,75932,34477,300111
7/28/20,907,20677,66662,10871,4923,1067,15799,13577,2038,7404,211337,207707,4279,4456,1857,25929,246488,1220,87,2022,6375,708,117,2949,53374,10315,9150,43904,50410,47053,24520,2204,2101,280610,76215,34609,300658
7/29/20,918,20850,67335,11155,4993,1080,16093,13634,2042,7414,212676,208546,4336,4465,1861,25942,246776,1224,88,2037,6533,720,120,3016,53621,10503,9172,44416,50613,48235,24892,2245,2115,282641,76516,34802,301455
7/30/20,922,20955,68006,11420,5071,1090,16371,13725,2051,7423,213927,209535,4401,4484,1872,26027,247158,1228,88,2056,6616,814,120,3016,53963,10617,9208,45031,50868,49591,25213,2265,2139,285430,76818,35022,302301
7/31/20,925,21130,68751,11690,5139,1114,16574,13789,2064,7432,215135,210399,4477,4505,1885,26065,247537,1231,88,2069,6695,824,120,3073,54301,10754,9240,45688,51072,50886,25552,2292,2156,288522,77076,35232,303181
8/1/20,925,21212,69402,11836,5224,1124,16699,13789,2072,7443,215135,211005,4587,4526,1893,26109,247832,1238,88,2087,6793,845,120,3198,54732,10891,9253,46346,51310,52111,25882,2337,2171,288522,77379,35412,303942
8/2/20,925,21304,69849,11955,5260,1150,16800,13789,2079,7453,215135,211220,4662,4535,1907,26162,248070,1243,89,2104,6855,860,120,3258,55098,11054,9268,46894,51463,53186,26193,2344,2180,288522,77417,35550,304685
8/3/20,937,21385,70314,12159,5294,1155,17008,13996,2080,7466,218351,212111,4737,4544,1915,26208,248229,1246,89,2114,6864,874,121,3301,55470,11128,9334,47469,51569,54009,26451,2354,2181,297054,77582,35616,305623
8/4/20,939,21481,70648,12414,5318,1180,17286,14073,2091,7483,219253,212828,4855,4553,1918,26253,248419,1249,89,2131,6917,890,123,3361,55955,11202,9362,48149,51681,55241,26738,2368,2190,302814,77916,35746,306293
8/5/20,939,21566,71158,12717,5376,1195,17529,14185,2113,7512,220874,214113,4974,4564,1926,26303,248803,1257,89,2141,7007,926,125,3411,56381,11289,9409,48789,51848,56550,27033,2417,2208,305767,78341,35927,307184
8/6/20,944,21696,72016,13014,5404,1208,17731,14306,2124,7532,222398,215039,5123,4597,1932,26372,249204,1275,89,2165,7073,946,125,3480,56982,11399,9468,49515,52061,57895,27332,2480,2223,309855,78719,36108,308134
8/7/20,955,21837,72784,13209,5466,1222,18060,14442,2133,7554,224602,216196,5270,4621,1952,26470,249756,1281,89,2189,7113,995,128,3549,57501,11554,9551,50324,52351,59273,27608,2523,2233,314362,79099,36269,309005
8/8/20,955,21919,73401,13343,5543,1233,18235,14442,2147,7568,224602,216903,5421,4653,1955,26644,250103,1288,89,2225,7169,1035,131,3588,57987,11754,9599,51167,52537,60623,27863,2566,2247,314362,79359,36451,309763
8/9/20,955,22033,74152,13396,5604,1242,18353,14442,2152,7584,224602,217288,5623,4696,1958,26712,250566,1290,89,2247,7205,1089,133,3618,58564,11839,9638,51791,52668,61768,28099,2596,2249,314362,79432,36603,310825
8/10/20,963,22106,74620,13512,5649,1252,18494,14815,2158,7601,229203,218508,5749,4731,1962,26768,250825,1290,89,2259,7216,1112,133,3696,59194,11942,9684,52410,52825,62547,28262,2599,2255,322980,79628,36708,311641
8/11/20,963,22245,75008,13722,5740,1277,18783,14959,2167,7623,230540,219540,5942,4746,1968,26801,251237,1293,89,2277,7242,1141,138,3748,59424,12083,9751,52961,52945,63762,28497,2615,2272,326612,80045,36895,312789
8/12/20,977,22439,75647,13893,5870,1291,19075,15070,2174,7642,232966,220859,6177,4768,1972,26838,251713,1303,90,2303,7300,1190,141,3813,60627,12217,9783,53676,53223,65177,28751,2690,2303,329784,80489,37169,313798
8/13/20,981,22594,76191,13893,6050,1305,19401,15214,2174,7683,235540,222281,6381,4813,1976,26929,252235,1307,90,2324,7368,1245,144,3857,61204,12357,9851,54487,53548,66631,28998,2739,2332,337334,80851,37403,314927
8/14/20,989,22876,77113,14243,6258,1318,19693,15379,2177,7700,238240,223791,6632,4853,1983,26995,252809,1308,91,2346,7405,1276,146,3930,61840,12515,9908,55319,53783,68046,29233,2801,2369,342813,81195,37671,316367
8/15/20,989,23179,77869,14333,6420,1332,19891,15483,2184,7720,241371,224488,6858,4877,1999,27191,253438,1315,91,2379,7439,1348,146,3960,62495,12653,9965,56090,53981,69374,29471,2855,2401,342813,81421,37924,317379
8/16/20,989,23370,78323,14365,6571,1339,20012,15617,2190,7731,244335,225007,7075,4916,2011,27257,253915,1322,91,2409,7458,1306,146,4035,63002,12739,10005,56684,54102,70461,29682,2902,2416,342813,81484,38124,318484
8/17/20,1005,23534,78534,14500,6656,1351,20202,15740,2192,7752,244761,226700,7222,4946,2014,27313,254235,1323,94,2430,7469,1375,148,4085,63484,12840,10060,57279,54234,71194,29782,2907,2429,359082,81658,38252,319197
8/18/20,1005,23829,78897,14669,6855,1359,20483,15855,2200,7776,246821,228120,7472,4970,2027,27499,254636,1323,97,2467,7499,1423,148,4132,63973,12970,10111,57876,54448,72208,29890,2922,2456,364196,81972,38449,320286
8/19/20,1024,24084,79479,14820,7074,1385,20798,15940,2207,7805,250539,229706,7684,5002,2035,27547,255278,1326,98,2489,7566,1470,148,4174,64525,13076,10162,58611,54701,73617,30048,3022,2493,370867,82323,38760,321098
8/20/20,1024,24431,80178,14962,7329,1395,21045,16056,2227,7842,255214,231292,7934,5046,2040,27676,256118,1327,99,2521,7637,1510,150,4229,65054,13194,10197,59378,54992,74963,30209,3102,2536,377906,82656,39026,322280
8/21/20,1045,24762,80894,15131,7594,1406,21551,16127,2244,7871,259717,233029,8138,5098,2050,27755,257065,1330,99,2558,7704,1546,154,4277,65589,13308,10275,60281,55211,76355,30378,3225,2574,386054,82954,39332,323313
8/22/20,1045,25062,81468,15131,7900,1417,21790,16239,2265,7906,263129,233861,8381,5133,2058,27908,258136,1333,99,2588,7762,1577,154,4313,66097,13458,10299,61181,55452,77544,30548,3316,2617,386054,83114,39627,324601
8/23/20,1045,25253,81936,15287,8175,1421,21923,16317,2272,7920,267589,234494,8664,5155,2064,27969,259345,1337,99,2629,7775,1612,154,4343,66554,13595,10323,61762,55597,78505,30657,3356,2651,386054,83171,39903,325642
8/24/20,1060,25495,82092,15386,8311,1451,22181,16397,2275,7938,269452,236122,8819,5191,2073,28116,260298,1337,100,2667,7794,1667,154,4378,67128,13673,10395,62310,55720,79330,30714,3424,2665,405436,83353,40060,326614
8/25/20,1060,25706,82447,15589,8530,1474,22548,16480,2294,7981,272643,237583,8987,5215,2077,28201,261174,1342,102,2688,7838,1705,154,4444,67543,13799,10454,63073,55912,80390,30820,3452,2686,412553,83578,40262,327798
